refseq	name
NM_001284339	NEDD4
NM_001284338	NEDD4
NM_015393	PARM1
NM_015392	NPDC1
NM_001127697	ATXN3
NM_001127696	ATXN3
NM_015391	ANAPC13
NM_015849	CELA2B
NM_015387	MOB4
NM_015386	COG4
NM_015385	SORBS1
NM_001184762	CLTA
NM_001184761	CLTA
NM_025136	OPA3
NM_001144763	EXPH5
NM_001312660	GSTZ1
NM_014078	MRPL13
NM_015232	IQSEC3
NM_001205272	KRBOX1
NM_015077	SARM1
NM_001256847	ABR
NM_001256841	CD300A
NM_001256838	ZNF382
NM_001256837	QTRTD1
NM_001256836	QTRTD1
NM_001076682	NCAM1
NM_001010852	CLVS2
NM_001257976	CIZ1
NM_001258238	TMEM218
NM_001258213	PCID2
NM_001258212	PCID2
NM_001145774	ADGRG1
NM_032321	C2orf88
NM_032322	RNF135
NM_001243772	APH1A
NM_001243768	APITD1-CORT
NM_001013838	RLTPR
NM_182828	GDF7
NM_182826	SCARA3
NM_183075	CYP2U1
NM_182974	GLT6D1
NM_182973	TMPRSS9
NM_001258034	POLR3E
NM_001258027	CLEC4F
NM_022110	FKBPL
NM_001261397	P2RX4
NM_017781	CYP2W1
NM_020383	XPNPEP1
NM_021005	NR2F2
NM_020744	MTA3
NM_020381	PDSS2
NM_020379	MAN1C1
NM_020378	NAT14
NM_020376	PNPLA2
NM_020894	UVSSA
NM_020374	C12orf4
NM_020372	SLC22A17
NM_020371	AVEN
NM_020370	GPR84
NM_020369	FSCN3
NM_020366	RPGRIP1
NM_020666	CLK4
NM_001304724	PLEKHO1
NM_001304723	PLEKHO1
NM_001453	FOXC1
NM_001114123	ELK1
NM_001184783	VDAC2
NM_001184782	CXorf57
NM_001080143	CT47A4
NM_001306179	HNF1A
NM_001007527	LMBRD2
NM_001113402	AMN1
NM_001113381	RGS4
NM_001113380	RGS4
NM_001165255	MNX1
NM_001142405	PRELID3A
NM_001134225	INPP4A
NM_001200054	PMEL
NM_000312	PROC
NM_001042402	NAAA
NM_198834	ACACA
NM_001278615	PCDH1
NM_001278614	UMOD
NM_001278613	PCDH1
NM_001278612	EIF1AY
NM_001278610	MYBL2
NM_001278608	BFSP1
NM_001278607	BFSP1
NM_001278606	BFSP1
NM_001278595	MCM7
NM_033403	DCLK3
NM_033393	FHDC1
NM_033402	LRRCC1
NM_030959	OR12D3
NM_001199942	DOPEY1
NM_002333	LRP3
NM_080730	IFFO1
NM_001243523	LOC100130880
NM_000505	F12
NM_001676	ATP12A
NM_001675	ATF4
NM_152903	KBTBD6
NM_001204187	TP73
NM_032498	RHOXF2
NM_032498	RHOXF2
NM_031862	NBR1
NM_032421	CLIP2
NM_032417	SPANXD
NM_032415	CARD11
NM_031844	HNRNPU
NM_031925	TMEM120A
NM_031924	RSPH3
NM_198269	HIPK1
NM_001278244	ZFAND5
NM_031857	PCDHA9
NM_198881	TBC1D8B
NM_147200	TRAF3IP2
NM_014875	KIF14
NM_001303050	MAPRE3
NM_001137601	ZBTB42
NM_020205	OTUD7B
NM_001206802	TP53I3
NM_001205316	STEAP4
NM_001205315	STEAP4
NM_001206790	TMPRSS13
NM_001205280	IGSF23
NM_001205271	PRSS46
NM_001206769	DLG2
NM_001206748	CAV2
NM_194284	CLDN23
NM_004976	KCNC1
NM_004975	KCNB1
NM_005214	CTLA4
NM_024668	ANKHD1
NM_001282661	MKL1
NM_001251964	TP53AIP1
NM_001253884	ALPK1
NM_001244959	FRMD3
NM_001242356	NCR1
NM_002540	ODF2
NM_001257386	ABCG2
NM_001244889	UNC5B
NM_001244888	AGAP1
NM_001244883	DLST
NM_001244871	DAB2
NM_001244847	KRTDAP
NM_213655	WNK1
NM_213654	ARMC8
NM_207629	ABCG1
NM_213651	SLC25A24
NM_001304430	TGDS
NM_001304947	KRBA2
NM_001303489	PARG
NM_001305020	ZNF747
NM_001305019	ZNF747
NM_001305017	DYNLRB2
NM_001305011	KIAA1715
NM_001304954	PROCA1
NM_001304953	PROCA1
NM_001304952	PROCA1
NM_001304951	PROCA1
NM_001304949	PROCA1
NM_001305009	KIAA1715
NM_001303487	PARG
NM_005085	NUP214
NM_001284420	LYSMD4
NM_001284419	LYSMD4
NM_001284418	LYSMD4
NM_001284417	LYSMD4
NM_001284416	HACL1
NM_001286243	CCDC63
NM_001284367	NDUFB8
NM_001284362	BOLL
NM_001284361	BOLL
NM_001286239	SPATA6
NM_001286238	SPATA6
NM_001286237	SLC2A14
NM_001286236	SLC2A14
NM_001134367	SLC6A6
NM_001080406	C12orf71
NM_001135565	PUDP
NM_199330	HOMER2
NM_001242702	MKX
NM_001265604	MORF4L1
NM_001258457	TBC1D7
NM_001265605	MORF4L1
NM_001316341	PSMD12
NM_000314	PTEN
NM_000746	CHRNA7
NM_000138	FBN1
NM_001520	GTF3C1
NM_145178	ATOH7
NM_002523	NPTX2
NM_001252294	SPDEF
NM_001256968	CCDC51
NM_001256967	CCDC51
NM_001256966	CCDC51
NM_001256965	CCDC51
NM_001256964	CCDC51
NM_001256959	CLCN6
NM_001256879	POLD2
NM_001256876	KANK1
NM_001256875	CDCA8
NM_001256870	POLD4
NM_001256717	SNAP91
NM_001168243	C4orf48
NM_001168239	ABL2
NM_001168238	ABL2
NM_031296	RAB33B
NM_001243877	TOB1
NM_001243876	SPHK2
NM_001243835	STAT4
NM_024534	ERVMER34-1
NM_001242699	ENO4
NM_001242698	LOC100130357
NM_001243727	TEX264
NM_001243726	TEX264
NM_001243725	TEX264
NM_001243723	SETMAR
NM_001243721	TSPY8
NM_001243719	RAB6A
NM_001243718	RAB6A
NM_001243704	ZBTB14
NM_001243702	ZBTB14
NM_001243689	LETMD1
NM_001243194	INPP5F
NM_001261395	CALCOCO2
NM_001258003	CHIA
NM_001258002	CHIA
NM_001258001	CHIA
NM_001256792	BMPR1B
NM_001257194	KLHL3
NM_001270407	JAM2
NM_001270398	PTK7
NM_001184727	GPRASP1
NM_001184726	TCN2
NM_001185010	RNF4
NM_001184898	PHF8
NM_001199775	CPD
NM_201552	FGL1
NM_203304	MEX3D
NM_197941	ADAMTS6
NM_001165412	NFKB1
NM_001199014	STPG1
NM_001199013	STPG1
NM_001199012	STPG1
NM_002276	KRT19
NM_001293	CLNS1A
NM_001302	CORT
NM_001300	KLF6
NM_006299	ZSCAN9
NM_006298	ZKSCAN8
NM_018937	PCDHB3
NM_015669	PCDHB5
NM_019120	PCDHB8
NM_006198	PCP4
NM_001252677	ACSS1
NM_013999	MEOX1
NM_014413	EIF2AK1
NM_013998	TAC1
NM_014096	SLC43A3
NM_014106	ZNF770
NM_024325	ZNF343
NM_024323	C19orf57
NM_145038	DRC1
NM_182911	TSGA10
NM_198428	BBS9
NM_181893	UBE2D3
NM_001291274	HSH2D
NM_020795	NLGN2
NM_001207042	PRMT1
NM_001257138	ITCH
NM_001243232	TCF4
NM_001243225	PES1
NM_001242537	MFSD11
NM_001243247	NPRL3
NM_001243246	P3H1
NM_001243245	PRG2
NM_001197104	KMT2A
NM_001184966	WDR44
NM_001184965	WDR44
NM_001203260	NDUFC2-KCTD14
NM_001203261	NDUFC2-KCTD14
NM_000346	SOX9
NM_022132	MCCC2
NM_020828	ZFP28
NM_001286354	GPRC6A
NM_001286351	DACT2
NM_022897	RANBP17
NM_001243571	MTMR2
NM_001243565	DHDDS
NM_001243765	RABGAP1L
NM_001243764	RABGAP1L
NM_001243996	RYR3
NM_001242384	SYTL3
NM_021235	EPS15L1
NM_021241	WIZ
NM_021239	RBM25
NM_212492	GPS1
NM_052906	ELFN2
NM_054026	CNOT7
NM_001243812	CACNA1B
NM_022092	CHTF18
NM_021992	TMSB15A
NM_022091	ASCC3
NM_001286811	LOC100996693
NM_001283010	RTEL1
NM_017567	NAGK
NM_017566	KLHDC4
NM_001199620	NCOA7
NM_032420	PCDH1
NM_198386	CACNA1G
NM_001242648	PHACTR1
NM_001242644	RAB2A
NM_001242639	IL31RA
NM_001242637	IL31RA
NM_001242636	IL31RA
NM_001161658	MYB
NM_172361	CD46
NM_172359	CD46
NM_001142498	SIRT1
NM_025147	COQ10B
NM_024947	PHC3
NM_025145	CFAP43
NM_030821	PLA2G12A
NM_025142	TAOK1
NM_152765	C8orf46
NM_001173453	TFCP2
NM_001204447	AP5S1
NM_001204446	AP5S1
NM_001204426	LIMK1
NM_001204425	BIVM-ERCC5
NM_001204424	RGS6
NM_000253	MTTP
NM_001242331	USP17L28
NM_001242331	USP17L28
NM_001242331	USP17L28
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242330	USP17L27
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242329	USP17L5
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001242328	USP17L26
NM_001167816	CFAP61
NM_015397	DCAF12
NM_015407	ABHD14A
NM_015396	ARMC8
NM_015395	TECPR1
NM_015404	DFNB31
NM_148900	FOXP2
NM_001305557	TXNL4A
NM_001201550	CFHR4
NM_001164759	PRKAR1B
NM_001204416	RGS6
NM_013286	RBM15B
NM_020872	CNTN3
NM_021245	MYOZ1
NM_021244	RRAGD
NM_021243	ABRACL
NM_024808	BORA
NM_001256326	CACNA1G
NM_001256748	SSUH2
NM_024657	MORC4
NM_001276351	C1orf141
NM_001276349	C1orf100
NM_001276348	C1orf100
NM_001276343	AGAP4
NM_001276342	C18orf8
NM_001276327	SLC22A12
NM_001276326	SLC22A12
NM_001276325	SETMAR
NM_001276320	YOD1
NM_001276319	NOL3
NM_001271846	TBC1D16
NM_001276312	NOL3
NM_001276311	NOL3
NM_001256756	PEX5L
NM_001256755	PEX5L
NM_182664	RASSF5
NM_022158	FN3K
NM_001258328	HMHA1
NM_001256874	USP17L4
NM_001256873	USP17L1
NM_001242335	LHX6
NM_001242334	LHX6
NM_001242333	LHX6
NM_001258026	TPI1
NM_001258025	TRIM60
NM_001256577	RPL10
NM_024718	RABL6
NM_001270974	HYDIN
NM_001286700	RCL1
NM_001011663	PCGF6
NM_001256360	CACNA1G
NM_001256672	STOML1
NM_001270529	RNF111
NM_001270528	RNF111
NM_001270525	OTX2
NM_001270524	OTX2
NM_001008781	FAT3
NM_001013699	H3F3C
NM_001012644	DUSP15
NM_001009959	ERMN
NM_001009606	HS3ST6
NM_001009183	GEMIN2
NM_001009182	GEMIN2
NM_001242340	C1orf101
NM_001242802	ZNF790
NM_001467	SLC37A4
NM_001258290	PRSS36
NM_001258359	HPCAL1
NM_001258358	HPCAL1
NM_001258357	HPCAL1
NM_001254721	MYBPC1
NM_001254720	MYBPC1
NM_001254719	MYBPC1
NM_001243738	RGL2
NM_001243749	C7orf49
NM_001243747	API5
NM_001243926	MAPKAPK3
NM_001256787	PLEKHA5
NM_001257963	PDLIM3
NM_001257962	PDLIM3
NM_198510	ITIH6
NM_198241	EIF4G1
NM_198843	SFTPB
NM_198841	FAM120AOS
NM_198839	ACACA
NM_198270	NHS
NM_198447	GOLT1A
NM_198267	ING3
NM_198264	FAM189B
NM_001242377	DCP2
NM_001002017	HCFC1R1
NM_001277323	NPIPA3
NM_001256196	ARAF
NM_001242357	NCR1
NM_001242804	LOC100505549
NM_052862	RCSD1
NM_032528	ST6GAL2
NM_001258310	NOP2
NM_001265595	PFDN6
NM_001242864	PRMT2
NM_001242863	ENOX1
NM_001728	BSG
NM_001726	BRDT
NM_001725	BPI
NM_001868	CPA1
NM_001723	DST
NM_001722	POLR3D
NM_001721	BMX
NM_006912	RIT1
NM_007011	ABHD2
NM_006911	RLN1
NM_007010	DDX52
NM_013371	IL19
NM_001195141	TCOF1
NM_001198549	NOL4
NM_001199174	MLST8
NM_172241	CTAGE1
NM_152543	C4orf45
NM_152631	FAM47B
NM_152539	C3orf30
NM_152540	SCFD2
NM_197972	NME7
NM_197978	HEMGN
NM_197977	ZNF189
NM_206929	SYTL2
NM_206998	SCGB1D4
NM_207009	FAM45A
NM_207304	MBNL2
NM_206886	CCDC18
NM_024767	DLC1
NM_024743	UGT2A3
NM_001271874	AAR2
NM_001271869	SZRD1
NM_001271848	ZNF700
NM_001271878	KHDRBS1
NM_001271877	ESR2
NM_001271876	ESR2
NM_001271732	YIPF5
NM_001271699	ABCB7
NM_001018060	AIFM3
NM_001163297	MARK2
NM_001193502	TCF24
NM_001204240	TBC1D10A
NM_001204055	NDUFC2
NM_001204054	NDUFC2
NM_001193524	FAM65A
NM_001193523	FAM65A
NM_001190844	TMEM221
NM_001190839	MGP
NM_001271831	NUDT22
NM_012222	MUTYH
NM_012219	MRAS
NM_139011	HFE
NM_032446	MEGF10
NM_201526	ISLR
NM_198562	C3orf62
NM_002146	HOXB3
NM_002145	HOXB2
NM_002144	HOXB1
NM_002143	HPCA
NM_002141	HOXA4
NM_002490	NDUFA6
NM_002488	NDUFA2
NM_002487	NDN
NM_002139	RBMX
NM_019855	CABP5
NM_001164732	REEP1
NM_001164731	REEP1
NM_012118	NOCT
NM_012117	CBX5
NM_012116	CBLC
NM_012115	CASP8AP2
NM_001286478	EIF3C
NM_001286478	EIF3C
NM_001286477	C21orf58
NM_001286476	C21orf58
NM_001286487	TMEM87A
NM_001286489	TMEM14B
NM_001286488	TMEM14B
NM_025031	C7orf69
NM_004458	ACSL4
NM_001301738	TMEM173
NM_016545	IER5
NM_001195138	GIMD1
NM_001195131	TSTD3
NM_000577	IL1RN
NM_001287441	JADE1
NM_001297733	COX18
NM_001297734	ZNF417
NM_001297741	BTBD10
NM_001297736	NSL1
NM_001297737	NSL1
NM_001297738	TBCA
NM_001297739	NSL1
NM_001297749	CLEC1A
NM_001297763	ZNF546
NM_001297742	BTBD10
NM_001297743	NLRP11
NM_001297744	PAPD4
NM_001297745	PAPD4
NM_001297746	DESI2
NM_001297748	CLEC1A
NM_001297750	CLEC1A
NM_001297751	CLEC1A
NM_001297752	ZNF283
NM_001297753	MAMSTR
NM_001304335	ZNF773
NM_001303277	ITGB1BP2
NM_001304332	PPFIA4
NM_001304331	PPFIA4
NM_001244984	SEL1L
NM_001126057	DMKN
NM_001251977	RCAN3
NM_001256426	PDLIM5
NM_001128305	PLSCR4
NM_001128304	PLSCR4
NM_001256197	ARAF
NM_018137	PRMT6
NM_001198978	SMAP2
NM_001198974	TMEM110-MUSTN1
NM_001199172	MGAT5B
NM_001198967	NFATC4
NM_001308467	CYSLTR2
NM_024759	NIPAL2
NM_022876	SMN2
NM_024963	FBXL18
NM_024959	SLC8B1
NM_024960	PANK2
NM_025059	CCDC170
NM_025058	TRIM46
NM_024958	NRSN2
NM_025057	BBOF1
NM_024956	TMEM62
NM_024955	FOXRED2
NM_025055	CCDC33
NM_025054	VCPIP1
NM_024954	UBTD1
NM_024953	NAA25
NM_031216	SEH1L
NM_030759	NRBF2
NM_025233	COASY
NM_024417	FDXR
NM_024415	DDX4
NM_001254729	AP4S1
NM_001254728	AP4S1
NM_001254727	AP4S1
NM_001254726	AP4S1
NM_001254723	MYBPC1
NM_001153585	SCOC
NM_021079	NMT1
NM_001243270	CNTN5
NM_024585	ARMC7
NM_024584	CCDC121
NM_182971	COX8C
NM_182970	RIMS4
NM_199442	COPE
NM_213631	MROH8
NM_001260502	SRP68
NM_001243159	TAF1C
NM_001243158	TAF1C
NM_001243740	ZNF124
NM_020994	CTAG2
NM_021104	RPL41
NM_021103	TMSB10
NM_020993	BCL7A
NM_021102	SPINT2
NM_020992	PDLIM1
NM_021101	CLDN1
NM_020991	CSH2
NM_021090	MTMR3
NM_020990	CKMT1B
NM_021089	ZNF8
NM_003467	CXCR4
NM_003199	TCF4
NM_002585	PBX1
NM_002584	PAX7
NM_002583	PAWR
NM_002581	PAPPA
NM_002892	ARID4A
NM_002579	PALM
NM_016827	OGG1
NM_174855	IDH3B
NM_173872	CLCN3
NM_173860	HOXC12
NM_173855	MORN3
NM_173854	SLC41A1
NM_173853	KRTCAP3
NM_173852	KRTCAP2
NM_173851	SLC30A8
NM_173850	SERPINA12
NM_173849	GSC
NM_173848	RALYL
NM_173846	TPPP2
NM_001253816	SLC52A2
NM_001243885	TOB1
NM_001243879	TRA2B
NM_001220473	PPFIA2
NM_001253830	PTPDC1
NM_001253827	GALNT14
NM_001253909	AKR1C3
NM_001253908	AKR1C3
NM_213600	PLA2G4F
NM_001206491	MAVS
NM_001206488	ATF3
NM_001206486	ATF3
NM_001206482	ELMO1
NM_001242362	MAGED4B
NM_001255985	COLEC11
NM_001255984	COLEC11
NM_001256173	ZNF85
NM_001256172	ZNF85
NM_001256171	ZNF85
NM_001256169	APOM
NM_000070	CAPN3
NM_001201338	SAFB
NM_001204306	GC
NM_001202485	HSPE1-MOB4
NM_014282	HABP4
NM_001170	AQP7
NM_001565	CXCL10
NM_001563	IMPG1
NM_004148	NINJ1
NM_004147	DRG1
NM_005597	NFIC
NM_005596	NFIB
NM_006297	XRCC1
NM_001281533	EPB41L3
NM_001281532	PSENEN
NM_001278580	ACVR2A
NM_001284404	PTCD2
NM_001284403	PTCD2
NM_001281522	MCM8
NM_001281521	MCM8
NM_001281518	CEP85
NM_001281517	CEP85
NM_015025	MYT1L
NM_002204	ITGA3
NM_001168325	TESC
NM_001201363	HMGN3
NM_001172335	PLS3
NM_001099	ACPP
NM_000995	RPL34
NM_001104	ACTN3
NM_001709	BDNF
NM_001701	BAAT
NM_000994	RPL32
NM_001093	ACACB
NM_001936	DPP6
NM_032260	RGPD5
NM_001166276	ARHGAP25
NM_001184941	FAM219A
NM_001170794	BACH2
NM_021136	RTN1
NM_001127482	SPRYD7
NM_001127462	NLRP3
NM_001134830	AHI1
NM_198855	ZNF211
NM_001282664	MICAL2
NM_198838	ACACA
NM_001261438	ETV4
NM_001261437	ETV4
NM_001258207	VAV1
NM_001258205	TRPV3
NM_172211	CSF1
NM_001258042	HARS
NM_001258041	HARS
NM_001258040	HARS
NM_001258039	SPRY1
NM_001258036	POLR3E
NM_003180	SYT5
NM_003142	SSB
NM_002287	LAIR1
NM_003164	STX5
NM_024793	CLUAP1
NM_001198759	LY75-CD302
NM_001305155	PPP2R3C
NM_005245	FAT1
NM_007176	C14orf1
NM_007174	CIT
NM_194251	GPR151
NM_003931	WASF1
NM_003581	NCK2
NM_003919	SGCE
NM_003899	ARHGEF7
NM_003579	RAD54L
NM_003578	SOAT2
NM_173814	PRTG
NM_173812	DPY19L2
NM_001261421	OS9
NM_001265593	PLEKHG5
NM_001265592	PLEKHG5
NM_001267045	PSME3
NM_176786	IL9R
NM_176786	IL9R
NM_001267053	RIBC1
NM_001271441	C21orf2
NM_001271440	C21orf2
NM_001267051	GPR155
NM_001267050	GPR155
NM_001286712	ACSL1
NM_001267048	KIAA1324
NM_001267047	FRMD6
NM_001267046	FRMD6
NM_001267043	AEBP2
NM_001267042	ARMC8
NM_001267041	ARMC8
NM_001265580	FAM13A
NM_001265579	FAM13A
NM_001267038	CENPK
NM_001519	BRF1
NM_005644	TAF12
NM_005654	NR2F1
NM_015283	DPY19L1
NM_001044385	TMEM237
NM_001083604	PTCH1
NM_001286149	BPNT1
NM_001286150	BPNT1
NM_001286139	SLC36A4
NM_001286138	SMPDL3A
NM_001278516	MDM4
NM_001833	CLTA
NM_002238	KCNH1
NM_001830	CLCN4
NM_001829	CLCN3
NM_001828	CLC
NM_001827	CKS2
NM_001826	CKS1B
NM_001869	CPA2
NM_017998	C9orf40
NM_017744	ST7L
NM_018379	FAM63A
NM_017996	DET1
NM_018106	ZDHHC4
NM_018105	THAP1
NM_018095	KBTBD4
NM_017994	TMEM248
NM_017993	ENOX1
NM_001308083	CMA1
NM_018092	NETO2
NM_018102	ZNF334
NM_018091	ELP3
NM_018101	CDCA8
NM_001031804	MAF
NM_001004311	FIGLA
NM_001306171	ADH4
NM_001306200	SETD7
NM_001306168	BCL2L10
NM_001306161	RABL2A
NM_001306160	RABL2A
NM_001306159	RABL2A
NM_001306158	RABL2A
NM_001042663	PLEKHG5
NM_004041	ARRB1
NM_002267	KPNA3
NM_017776	KRBOX4
NM_001080142	CT47A5
NM_001193340	SLC13A3
NM_002894	RBBP8
NM_207511	C9orf139
NM_172088	TNFSF13
NM_172087	TNFSF13
NM_170739	MRPL11
NM_170738	MRPL11
NM_170737	KCNJ15
NM_170736	KCNJ15
NM_170721	MSI2
NM_172014	TNFSF14
NM_197939	RNF135
NM_001303472	ANKEF1
NM_001282665	MICAL2
NM_199367	SPG7
NM_199363	TPD52L2
NM_197958	LARP6
NM_001257137	ITCH
NM_198265	SPO11
NM_001242809	ANKRD6
NM_001242799	ZNF322
NM_001242808	BRDT
NM_001242798	ZNF322
NM_001242807	BRDT
NM_001242797	ZNF322
NM_001242806	BRDT
NM_001256271	VSX1
NM_001270780	GZMH
NM_001271213	SQRDL
NM_001271183	TRO
NM_177557	TRO
NM_001271208	NEB
NM_001254748	RGS5
NM_001254740	SLC24A1
NM_001254717	DAXX
NM_020946	DENND1A
NM_020945	WDFY4
NM_001029991	METTL17
NM_001127717	LAMA3
NM_001134335	EIF2AK1
NM_001127621	GALE
NM_001128427	FSTL5
NM_001256760	HTR2C
NM_001256849	POLD1
NM_001256850	TTN
NM_001308251	BCAR3
NM_001304511	HDHD3
NM_001304513	HSD17B7
NM_001304505	HMG20A
NM_001304530	CCDC25
NM_001008537	KIAA2022
NM_001030312	CERKL
NM_006492	ALX3
NM_006502	POLH
NM_001308043	CFLAR
NM_001105199	TMEM177
NM_001098537	PNPLA7
NM_001105198	TMEM177
NM_000709	BCKDHA
NM_000168	GLI3
NM_000167	GK
NM_003510	HIST1H2AK
NM_001308340	ALG10B
NM_001308334	RPGRIP1L
NM_000163	GHR
NM_001166692	C11orf91
NM_001172285	GLRA4
NM_001166691	TTK
NM_001206833	KAT5
NM_002750	MAPK8
NM_003588	CUL4B
NM_173060	CAST
NM_183413	FBXO44
NM_183412	FBXO44
NM_001258333	HAL
NM_001256054	C9orf72
NM_001256541	TMEM204
NM_001256538	C20orf141
NM_001256534	SLC25A1
NM_001256533	MSTO1
NM_001256532	MSTO1
NM_004502	HOXB7
NM_001258005	CHIA
NM_001308204	SSR3
NM_001258393	CLPB
NM_001258392	CLPB
NM_001166534	DDX4
NM_001166533	DDX4
NM_133277	FCAR
NM_133274	FCAR
NM_133458	ZFP90
NM_001190265	C1D
NM_001190263	C1D
NM_000665	ACHE
NM_000663	ABAT
NM_005631	SMO
NM_001242875	ELP2
NM_015257	NEMP1
NM_001080438	A3GALT2
NM_014455	RNF115
NM_004978	KCNC4
NM_004977	KCNC3
NM_022346	NCAPG
NM_001282300	SLC35G4
NM_018201	TBC1D13
NM_018017	CCDC186
NM_017916	PIH1D1
NM_017915	PARPBP
NM_018015	CXorf57
NM_018014	BCL11A
NM_017914	C19orf24
NM_017913	CDC37L1
NM_001270691	SMOX
NM_001270629	MED4
NM_001270623	SLC16A7
NM_001270622	SLC16A7
NM_001271956	TPGS2
NM_001271955	TPGS2
NM_001282871	RHD
NM_001282955	PRMT5
NM_001282954	PRMT5
NM_021961	TEAD1
NM_001171174	CX3CR1
NM_001171172	CX3CR1
NM_001171171	CX3CR1
NM_001171168	CAMTA2
NM_001142797	CXCR3
NM_001283051	ICOSLG
NM_001288966	CEP70
NM_001288965	CEP70
NM_001288964	CEP70
NM_001278370	MPP2
NM_001278309	AKAP3
NM_001278293	ARL6
NM_203405	KRTAP26-1
NM_174952	STPG2
NM_057092	FKBP2
NM_054112	DEFB118
NM_054108	HRASLS5
NM_054033	FKBP1B
NM_031889	ENAM
NM_001806	CEBPG
NM_001805	CEBPE
NM_001006682	SPIN2B
NM_001006681	SPIN2B
NM_001006655	FAM149A
NM_001804	CDX1
NM_001794	CDH4
NM_001301159	NHLRC4
NM_001301146	TRIM69
NM_001301145	TRIM69
NM_001301182	MVK
NM_001297624	ZNF480
NM_001297617	ELOVL7
NM_001302824	GHRL
NM_001301167	CLEC5A
NM_001301163	TMEM209
NM_001297427	TMEM175
NM_001297426	TMEM175
NM_001293286	SPATS2
NM_001297611	TMCC2
NM_001297598	MIER3
NM_001301144	TRIM69
NM_001265594	PLEKHG5
NM_001270040	REG3G
NM_001268285	LRRC8E
NM_001294	CLPTM1
NM_001286050	FAM168A
NM_001145123	PPP1R17
NM_001145122	CAPN14
NM_001199859	ANGPT1
NM_001145118	GRID2IP
NM_001164315	ANKRD36
NM_001178061	SEMA6C
NM_001204267	GABRA4
NM_001204266	GABRA4
NM_004865	TBPL1
NM_005199	CHRNG
NM_004890	SPAG7
NM_004900	APOBEC3B
NM_004888	ATP6V1G1
NM_004887	CXCL14
NM_004886	APBA3
NM_145899	HMGA1
NM_020818	UNC79
NM_020856	TSHZ3
NM_019856	MYOM1
NM_001040161	C16orf13
NM_001040159	SPOCK3
NM_002296	LBR
NM_020779	WDR35
NM_024785	FAM124B
NM_054022	GOSR2
NM_001244038	ZNF726
NM_001243975	PPP3CC
NM_001243974	PPP3CC
NM_001160389	TRPT1
NM_001202233	NR4A1
NM_201443	TEAD4
NM_001256279	ZNF26
NM_001253701	ERBB2IP
NM_024888	PLPPR3
NM_001244606	IMMP2L
NM_024804	ZNF669
NM_024814	CBLL1
NM_030760	S1PR5
NM_030639	BHLHB9
NM_030756	TCF7L2
NM_030755	TMX1
NM_030754	SAA2
NM_030752	TCP1
NM_030751	ZEB1
NM_030674	SLC38A1
NM_030671	PTPRO
NM_030670	PTPRO
NM_030669	PTPRO
NM_030668	PTPRO
NM_030667	PTPRO
NM_001251967	SPOCK3
NM_001256405	KDM2A
NM_024574	NDNF
NM_001139498	FGF13
NM_001139502	FGF13
NM_001139501	FGF13
NM_001144889	SLC23A3
NM_001144890	SLC23A3
NM_001159560	BEX5
NM_001159531	BEGAIN
NM_001143959	C2orf74
NM_001143778	ASAP3
NM_001144900	MIEF2
NM_001145127	EVPLL
NM_001145125	MKRN1
NM_001145124	SPATA31C1
NM_001131026	PEX5
NM_003523	HIST1H2BE
NM_001130915	MAMSTR
NM_001293815	ALDH1A3
NM_001308176	CDH2
NM_001005212	OR9Q1
NM_213603	ZNF789
NM_213593	DIO1
NM_213602	SIGLEC15
NM_213601	TMED8
NM_213589	RAPH1
NM_213590	TRIM13
NM_213569	NEBL
NM_213568	SLC39A3
NM_213566	DFFA
NM_213560	PKN1
NM_024061	ZNF655
NM_024060	AHNAK
NM_024057	NUP37
NM_024586	OSBPL9
NM_024063	SPATA5L1
NM_024090	ELOVL6
NM_024100	WDR18
NM_024087	ASB9
NM_024086	METTL16
NM_015106	RAD54L2
NM_018698	NXT2
NM_018697	LANCL2
NM_033112	RRP36
NM_032459	EFS
NM_032457	PCDH7
NM_032454	STK19
NM_022580	CSHL1
NM_022579	CSHL1
NM_022338	C11orf24
NM_001306215	ZNF827
NM_022373	HERPUD2
NM_022371	TOR3A
NM_203436	ASCL4
NM_002291	LAMB1
NM_006816	LMAN2
NM_006815	TMED2
NM_007190	SEC23IP
NM_009588	LTB
NM_007187	WBP4
NM_007186	CEP250
NM_182648	BAZ1A
NM_182647	OPRL1
NM_182646	CPEB2
NM_182595	POM121L12
NM_182552	WDR27
NM_182644	EPHA3
NM_182471	PKM
NM_182470	PKM
NM_182641	BPTF
NM_001010883	FAM102B
NM_182640	MRPS9
NM_001197248	BTN3A2
NM_001007227	SPOP
NM_006070	TFG
NM_016353	ZDHHC2
NM_016352	CPA4
NM_016351	ADAM22
NM_016350	NIN
NM_005725	TSPAN2
NM_001256678	KIAA0391
NM_001256677	STOML1
NM_001282147	SOHLH2
NM_001256752	PEX5L
NM_001279352	JRK
